"","V1","V2","V3","V4","V5","V6"
"11778","0","0","0","0","0","ENSDART00000131460"
"11779","0","0","0","0","0","ENSDART00000131474"
"11780","0","0","0","0","0","ENSDART00000131475"
"11781","0","0","0","0","0","ENSDART00000131482"
"11782","0","0","0","0","0","ENSDART00000131488"
"11783","0","0","0","0","0","ENSDART00000131505"
"11784","0","0","0","0","0","ENSDART00000131506"
"11785","0","0","0","0","0","ENSDART00000131509"
"11786","0","0","0","0","0","ENSDART00000131510"
"11787","0","0","0","0","0","ENSDART00000131516"
"11788","0","0","0","0","0","ENSDART00000131521"
"11789","0","0","0","0","0","ENSDART00000131526"
"11790","0","0","0","0","0","ENSDART00000131536"
"11791","0","0","0","0","0","ENSDART00000131558"
"11792","0","0","0","0","0","ENSDART00000131580"
"11793","0","0","0","0","0","ENSDART00000131582"
"11794","0","0","0","0","0","ENSDART00000131594"
"11795","0","0","0","0","0","ENSDART00000131597"
"11796","0","0","0","0","0","ENSDART00000131605"
"11797","0","0","0","0","0","ENSDART00000131610"
"11798","0","0","0","0","0","ENSDART00000131613"
"11799","0","0","0","0","0","ENSDART00000131616"
"11800","0","0","0","0","0","ENSDART00000131630"
"11801","0","0","0","0","0","ENSDART00000131632"
"11802","0","0","0","0","0","ENSDART00000131637"
"11803","0","0","0","0","0","ENSDART00000131641"
"11804","0","0","0","0","0","ENSDART00000131646"
"11805","0","0","0","0","0","ENSDART00000131652"
"11806","0","0","0","0","0","ENSDART00000131660"
"11807","0","0","0","0","0","ENSDART00000131661"
"11808","0","0","0","0","0","ENSDART00000131675"
"11809","0","0","0","0","0","ENSDART00000131681"
"11810","0","0","0","0","0","ENSDART00000131690"
"11811","0","0","0","0","0","ENSDART00000131694"
"11812","0","0","0","0","0","ENSDART00000131697"
"11813","0","0","0","0","0","ENSDART00000131705"
"11814","0","0","0","0","0","ENSDART00000131709"
"11815","0","0","0","0","0","ENSDART00000131711"
"11816","0","0","0","0","0","ENSDART00000131715"
"11817","0","0","0","0","0","ENSDART00000131721"
"11818","0","0","0","0","0","ENSDART00000131725"
"11819","0","0","0","0","0","ENSDART00000131729"
"11820","0","0","0","0","0","ENSDART00000131731"
"11821","0","0","0","0","0","ENSDART00000131739"
"11822","0","0","0","0","0","ENSDART00000131742"
"11823","0","0","0","0","0","ENSDART00000131752"
"11824","0","0","0","0","0","ENSDART00000131758"
"11825","0","0","0","0","0","ENSDART00000131762"
"11826","0","0","0","0","0","ENSDART00000131763"
"11827","0","0","0","0","0","ENSDART00000131768"
"11828","0","0","0","0","0","ENSDART00000131774"
"11829","0","0","0","0","0","ENSDART00000131775"
"11830","0","0","0","0","0","ENSDART00000131780"
"11831","0","0","0","0","0","ENSDART00000131782"
"11832","0","0","0","0","0","ENSDART00000131785"
"11833","0","0","0","0","0","ENSDART00000131802"
"11834","0","0","0","0","0","ENSDART00000131806"
"11835","0","0","0","0","0","ENSDART00000131811"
"11836","0","0","0","0","0","ENSDART00000131816"
"11837","0","0","0","0","0","ENSDART00000131819"
"11838","0","0","0","0","0","ENSDART00000131821"
"11839","0","0","0","0","0","ENSDART00000131829"
"11840","0","0","0","0","0","ENSDART00000131834"
"11841","0","0","0","0","0","ENSDART00000131836"
"11842","0","0","0","0","0","ENSDART00000131837"
"11843","0","0","0","0","0","ENSDART00000131838"
"11844","0","0","0","0","0","ENSDART00000131839"
"11845","0","0","0","0","0","ENSDART00000131860"
"11846","0","0","0","0","0","ENSDART00000131876"
"11847","0","0","0","0","0","ENSDART00000131879"
"11848","0","0","0","0","0","ENSDART00000131882"
"11849","0","0","0","0","0","ENSDART00000131889"
"11850","0","0","0","0","0","ENSDART00000131890"
"11851","0","0","0","0","0","ENSDART00000131892"
"11852","0","0","0","0","0","ENSDART00000131910"
"11853","0","0","0","0","0","ENSDART00000131912"
"11854","0","0","0","0","0","ENSDART00000131913"
"11855","0","0","0","0","0","ENSDART00000131917"
"11856","0","0","0","0","0","ENSDART00000131922"
"11857","0","0","0","0","0","ENSDART00000131929"
"11858","0","0","0","0","0","ENSDART00000131944"
"11859","0","0","0","0","0","ENSDART00000131957"
"11860","0","0","0","0","0","ENSDART00000131960"
"11861","0","0","0","0","0","ENSDART00000131961"
"11862","0","0","0","0","0","ENSDART00000131963"
"11863","0","0","0","0","0","ENSDART00000131972"
"11864","0","0","0","0","0","ENSDART00000131976"
"11865","0","0","0","0","0","ENSDART00000131982"
"11866","0","0","0","0","0","ENSDART00000131989"
"11867","0","0","0","0","0","ENSDART00000131992"
"11868","0","0","0","0","0","ENSDART00000132008"
"11869","0","0","0","0","0","ENSDART00000132023"
"11870","0","0","0","0","0","ENSDART00000132025"
"11871","0","0","0","0","0","ENSDART00000132028"
"11872","0","0","0","0","0","ENSDART00000132035"
"11873","0","0","0","0","0","ENSDART00000132044"
"11874","0","0","0","0","0","ENSDART00000132050"
"11875","0","0","0","0","0","ENSDART00000132052"
"11876","0","0","0","0","0","ENSDART00000132054"
"11877","0","0","0","0","0","ENSDART00000132063"
"11878","0","0","0","0","0","ENSDART00000132073"
"11879","0","0","0","0","0","ENSDART00000132081"
"11880","0","0","0","0","0","ENSDART00000132083"
"11881","0","0","0","0","0","ENSDART00000132087"
"11882","0","0","0","0","0","ENSDART00000132088"
"11883","0","0","0","0","0","ENSDART00000132089"
"11884","0","0","0","0","0","ENSDART00000132092"
"11885","0","0","0","0","0","ENSDART00000132096"
"11886","0","0","0","0","0","ENSDART00000132103"
"11887","0","0","0","0","0","ENSDART00000132104"
"11888","0","0","0","0","0","ENSDART00000132110"
"11889","0","0","0","0","0","ENSDART00000132112"
"11890","0","0","0","0","0","ENSDART00000132115"
"11891","0","0","0","0","0","ENSDART00000132119"
"11892","0","0","0","0","0","ENSDART00000132124"
"11893","0","0","0","0","0","ENSDART00000132125"
"11894","0","0","0","0","0","ENSDART00000132156"
"11895","0","0","0","0","0","ENSDART00000132164"
"11896","0","0","0","0","0","ENSDART00000132167"
"11897","0","0","0","0","0","ENSDART00000132168"
"11898","0","0","0","0","0","ENSDART00000132180"
"11899","0","0","0","0","0","ENSDART00000132181"
"11900","0","0","0","0","0","ENSDART00000132183"
"11901","0","0","0","0","0","ENSDART00000132190"
"11902","0","0","0","0","0","ENSDART00000132206"
"11903","0","0","0","0","0","ENSDART00000132216"
"11904","0","0","0","0","0","ENSDART00000132223"
"11905","0","0","0","0","0","ENSDART00000132229"
"11906","0","0","0","0","0","ENSDART00000132232"
"11907","0","0","0","0","0","ENSDART00000132235"
"11908","0","0","0","0","0","ENSDART00000132247"
"11909","0","0","0","0","0","ENSDART00000132249"
"11910","0","0","0","0","0","ENSDART00000132252"
"11911","0","0","0","0","0","ENSDART00000132266"
"11912","0","0","0","0","0","ENSDART00000132267"
"11913","0","0","0","0","0","ENSDART00000132272"
"11914","0","0","0","0","0","ENSDART00000132273"
"11915","0","0","0","0","0","ENSDART00000132278"
"11916","0","0","0","0","0","ENSDART00000132280"
"11917","0","0","0","0","0","ENSDART00000132283"
"11918","0","0","0","0","0","ENSDART00000132284"
"11919","0","0","0","0","0","ENSDART00000132286"
"11920","0","0","0","0","0","ENSDART00000132294"
"11921","0","0","0","0","0","ENSDART00000132297"
"11922","0","0","0","0","0","ENSDART00000132301"
"11923","0","0","0","0","0","ENSDART00000132323"
"11924","0","0","0","0","0","ENSDART00000132329"
"11925","0","0","0","0","0","ENSDART00000132336"
"11926","0","0","0","0","0","ENSDART00000132340"
"11927","0","0","0","0","0","ENSDART00000132352"
"11928","0","0","0","0","0","ENSDART00000132361"
"11929","0","0","0","0","0","ENSDART00000132365"
"11930","0","0","0","0","0","ENSDART00000132367"
"11931","0","0","0","0","0","ENSDART00000132370"
"11932","0","0","0","0","0","ENSDART00000132372"
"11933","0","0","0","0","0","ENSDART00000132377"
"11934","0","0","0","0","0","ENSDART00000132380"
"11935","0","0","0","0","0","ENSDART00000132381"
"11936","0","0","0","0","0","ENSDART00000132401"
"11937","0","0","0","0","0","ENSDART00000132405"
"11938","0","0","0","0","0","ENSDART00000132420"
"11939","0","0","0","0","0","ENSDART00000132423"
"11940","0","0","0","0","0","ENSDART00000132430"
"11941","0","0","0","0","0","ENSDART00000132436"
"11942","0","0","0","0","0","ENSDART00000132445"
"11943","0","0","0","0","0","ENSDART00000132452"
"11944","0","0","0","0","0","ENSDART00000132464"
"11945","0","0","0","0","0","ENSDART00000132466"
"11946","0","0","0","0","0","ENSDART00000132468"
"11947","0","0","0","0","0","ENSDART00000132470"
"11948","0","0","0","0","0","ENSDART00000132481"
"11949","0","0","0","0","0","ENSDART00000132486"
"11950","0","0","0","0","0","ENSDART00000132491"
"11951","0","0","0","0","0","ENSDART00000132498"
"11952","0","0","0","0","0","ENSDART00000132526"
"11953","0","0","0","0","0","ENSDART00000132532"
"11954","0","0","0","0","0","ENSDART00000132536"
"11955","0","0","0","0","0","ENSDART00000132542"
"11956","0","0","0","0","0","ENSDART00000132548"
"11957","0","0","0","0","0","ENSDART00000132549"
"11958","0","0","0","0","0","ENSDART00000132556"
"11959","0","0","0","0","0","ENSDART00000132557"
"11960","0","0","0","0","0","ENSDART00000132564"
"11961","0","0","0","0","0","ENSDART00000132565"
"11962","0","0","0","0","0","ENSDART00000132571"
"11963","0","0","0","0","0","ENSDART00000132572"
"11964","0","0","0","0","0","ENSDART00000132581"
"11965","0","0","0","0","0","ENSDART00000132586"
"11966","0","0","0","0","0","ENSDART00000132588"
"11967","0","0","0","0","0","ENSDART00000132589"
"11968","0","0","0","0","0","ENSDART00000132596"
"11969","0","0","0","0","0","ENSDART00000132597"
"11970","0","0","0","0","0","ENSDART00000132623"
"11971","0","0","0","0","0","ENSDART00000132624"
"11972","0","0","0","0","0","ENSDART00000132625"
"11973","0","0","0","0","0","ENSDART00000132632"
"11974","0","0","0","0","0","ENSDART00000132636"
"11975","0","0","0","0","0","ENSDART00000132637"
"11976","0","0","0","0","0","ENSDART00000132648"
"11977","0","0","0","0","0","ENSDART00000132651"
"11978","0","0","0","0","0","ENSDART00000132653"
"11979","0","0","0","0","0","ENSDART00000132658"
"11980","0","0","0","0","0","ENSDART00000132660"
"11981","0","0","0","0","0","ENSDART00000132663"
"11982","0","0","0","0","0","ENSDART00000132664"
"11983","0","0","0","0","0","ENSDART00000132667"
"11984","0","0","0","0","0","ENSDART00000132696"
"11985","0","0","0","0","0","ENSDART00000132699"
"11986","0","0","0","0","0","ENSDART00000132701"
"11987","0","0","0","0","0","ENSDART00000132703"
"11988","0","0","0","0","0","ENSDART00000132713"
"11989","0","0","0","0","0","ENSDART00000132714"
"11990","0","0","0","0","0","ENSDART00000132725"
"11991","0","0","0","0","0","ENSDART00000132727"
"11992","0","0","0","0","0","ENSDART00000132733"
"11993","0","0","0","0","0","ENSDART00000132734"
"11994","0","0","0","0","0","ENSDART00000132740"
"11995","0","0","0","0","0","ENSDART00000132741"
"11996","0","0","0","0","0","ENSDART00000132742"
"11997","0","0","0","0","0","ENSDART00000132744"
"11998","0","0","0","0","0","ENSDART00000132750"
"11999","0","0","0","0","0","ENSDART00000132755"
"12000","0","0","0","0","0","ENSDART00000132785"
"12001","0","0","0","0","0","ENSDART00000132789"
"12002","0","0","0","0","0","ENSDART00000132790"
"12003","0","0","0","0","0","ENSDART00000132791"
"12004","0","0","0","0","0","ENSDART00000132805"
"12005","0","0","0","0","0","ENSDART00000132808"
"12006","0","0","0","0","0","ENSDART00000132813"
"12007","0","0","0","0","0","ENSDART00000132817"
"12008","0","0","0","0","0","ENSDART00000132820"
"12009","0","0","0","0","0","ENSDART00000132829"
"12010","0","0","0","0","0","ENSDART00000132830"
"12011","0","0","0","0","0","ENSDART00000132836"
"12012","0","0","0","0","0","ENSDART00000132845"
"12013","0","0","0","0","0","ENSDART00000132854"
"12014","0","0","0","0","0","ENSDART00000132858"
"12015","0","0","0","0","0","ENSDART00000132864"
"12016","0","0","0","0","0","ENSDART00000132874"
"12017","0","0","0","0","0","ENSDART00000132882"
"12018","0","0","0","0","0","ENSDART00000132884"
"12019","0","0","0","0","0","ENSDART00000132892"
"12020","0","0","0","0","0","ENSDART00000132896"
"12021","0","0","0","0","0","ENSDART00000132901"
"12022","0","0","0","0","0","ENSDART00000132917"
"12023","0","0","0","0","0","ENSDART00000132920"
"12024","0","0","0","0","0","ENSDART00000132923"
"12025","0","0","0","0","0","ENSDART00000132927"
"12026","0","0","0","0","0","ENSDART00000132931"
"12027","0","0","0","0","0","ENSDART00000132939"
"12028","0","0","0","0","0","ENSDART00000132942"
"12029","0","0","0","0","0","ENSDART00000132950"
"12030","0","0","0","0","0","ENSDART00000132969"
"12031","0","0","0","0","0","ENSDART00000132971"
"12032","0","0","0","0","0","ENSDART00000132976"
"12033","0","0","0","0","0","ENSDART00000132978"
"12034","0","0","0","0","0","ENSDART00000132987"
"12035","0","0","0","0","0","ENSDART00000132989"
"12036","0","0","0","0","0","ENSDART00000132992"
"12037","0","0","0","0","0","ENSDART00000132995"
"12038","0","0","0","0","0","ENSDART00000133006"
"12039","0","0","0","0","0","ENSDART00000133008"
"12040","0","0","0","0","0","ENSDART00000133009"
"12041","0","0","0","0","0","ENSDART00000133012"
"12042","0","0","0","0","0","ENSDART00000133014"
"12043","0","0","0","0","0","ENSDART00000133022"
"12044","0","0","0","0","0","ENSDART00000133023"
"12045","0","0","0","0","0","ENSDART00000133024"
"12046","0","0","0","0","0","ENSDART00000133031"
"12047","0","0","0","0","0","ENSDART00000133041"
"12048","0","0","0","0","0","ENSDART00000133044"
"12049","0","0","0","0","0","ENSDART00000133046"
"12050","0","0","0","0","0","ENSDART00000133048"
"12051","0","0","0","0","0","ENSDART00000133050"
"12052","0","0","0","0","0","ENSDART00000133057"
"12053","0","0","0","0","0","ENSDART00000133059"
"12054","0","0","0","0","0","ENSDART00000133071"
"12055","0","0","0","0","0","ENSDART00000133073"
"12056","0","0","0","0","0","ENSDART00000133074"
"12057","0","0","0","0","0","ENSDART00000133090"
"12058","0","0","0","0","0","ENSDART00000133098"
"12059","0","0","0","0","0","ENSDART00000133099"
"12060","0","0","0","0","0","ENSDART00000133106"
"12061","0","0","0","0","0","ENSDART00000133109"
"12062","0","0","0","0","0","ENSDART00000133113"
"12063","0","0","0","0","0","ENSDART00000133117"
"12064","0","0","0","0","0","ENSDART00000133121"
"12065","0","0","0","0","0","ENSDART00000133124"
"12066","0","0","0","0","0","ENSDART00000133131"
"12067","0","0","0","0","0","ENSDART00000133134"
"12068","0","0","0","0","0","ENSDART00000133136"
"12069","0","0","0","0","0","ENSDART00000133144"
"12070","0","0","0","0","0","ENSDART00000133156"
"12071","0","0","0","0","0","ENSDART00000133160"
"12072","0","0","0","0","0","ENSDART00000133168"
"12073","0","0","0","0","0","ENSDART00000133169"
"12074","0","0","0","0","0","ENSDART00000133170"
"12075","0","0","0","0","0","ENSDART00000133171"
"12076","0","0","0","0","0","ENSDART00000133187"
"12077","0","0","0","0","0","ENSDART00000133203"
"12078","0","0","0","0","0","ENSDART00000133204"
"12079","0","0","0","0","0","ENSDART00000133208"
"12080","0","0","0","0","0","ENSDART00000133210"
"12081","0","0","0","0","0","ENSDART00000133217"
"12082","0","0","0","0","0","ENSDART00000133223"
"12083","0","0","0","0","0","ENSDART00000133229"
"12084","0","0","0","0","0","ENSDART00000133235"
"12085","0","0","0","0","0","ENSDART00000133238"
"12086","0","0","0","0","0","ENSDART00000133240"
"12087","0","0","0","0","0","ENSDART00000133241"
"12088","0","0","0","0","0","ENSDART00000133247"
"12089","0","0","0","0","0","ENSDART00000133281"
"12090","0","0","0","0","0","ENSDART00000133286"
"12091","0","0","0","0","0","ENSDART00000133295"
"12092","0","0","0","0","0","ENSDART00000133305"
"12093","0","0","0","0","0","ENSDART00000133308"
"12094","0","0","0","0","0","ENSDART00000133310"
"12095","0","0","0","0","0","ENSDART00000133314"
"12096","0","0","0","0","0","ENSDART00000133319"
"12097","0","0","0","0","0","ENSDART00000133329"
"12098","0","0","0","0","0","ENSDART00000133330"
"12099","0","0","0","0","0","ENSDART00000133335"
"12100","0","0","0","0","0","ENSDART00000133355"
"12101","0","0","0","0","0","ENSDART00000133356"
"12102","0","0","0","0","0","ENSDART00000133365"
"12103","0","0","0","0","0","ENSDART00000133370"
"12104","0","0","0","0","0","ENSDART00000133371"
"12105","0","0","0","0","0","ENSDART00000133372"
"12106","0","0","0","0","0","ENSDART00000133374"
"12107","0","0","0","0","0","ENSDART00000133384"
"12108","0","0","0","0","0","ENSDART00000133388"
"12109","0","0","0","0","0","ENSDART00000133398"
"12110","0","0","0","0","0","ENSDART00000133404"
"12111","0","0","0","0","0","ENSDART00000133420"
"12112","0","0","0","0","0","ENSDART00000133424"
"12113","0","0","0","0","0","ENSDART00000133425"
"12114","0","0","0","0","0","ENSDART00000133426"
"12115","0","0","0","0","0","ENSDART00000133432"
"12116","0","0","0","0","0","ENSDART00000133436"
"12117","0","0","0","0","0","ENSDART00000133437"
"12118","0","0","0","0","0","ENSDART00000133457"
"12119","0","0","0","0","0","ENSDART00000133459"
"12120","0","0","0","0","0","ENSDART00000133469"
"12121","0","0","0","0","0","ENSDART00000133471"
"12122","0","0","0","0","0","ENSDART00000133478"
"12123","0","0","0","0","0","ENSDART00000133487"
"12124","0","0","0","0","0","ENSDART00000133496"
"12125","0","0","0","0","0","ENSDART00000133509"
"12126","0","0","0","0","0","ENSDART00000133514"
"12127","0","0","0","0","0","ENSDART00000133516"
"12128","0","0","0","0","0","ENSDART00000133528"
"12129","0","0","0","0","0","ENSDART00000133531"
"12130","0","0","0","0","0","ENSDART00000133537"
"12131","0","0","0","0","0","ENSDART00000133538"
"12132","0","0","0","0","0","ENSDART00000133547"
"12133","0","0","0","0","0","ENSDART00000133550"
"12134","0","0","0","0","0","ENSDART00000133562"
"12135","0","0","0","0","0","ENSDART00000133569"
"12136","0","0","0","0","0","ENSDART00000133573"
"12137","0","0","0","0","0","ENSDART00000133585"
"12138","0","0","0","0","0","ENSDART00000133587"
"12139","0","0","0","0","0","ENSDART00000133593"
"12140","0","0","0","0","0","ENSDART00000133599"
"12141","0","0","0","0","0","ENSDART00000133600"
"12142","0","0","0","0","0","ENSDART00000133602"
"12143","0","0","0","0","0","ENSDART00000133606"
"12144","0","0","0","0","0","ENSDART00000133616"
"12145","0","0","0","0","0","ENSDART00000133619"
"12146","0","0","0","0","0","ENSDART00000133623"
"12147","0","0","0","0","0","ENSDART00000133626"
"12148","0","0","0","0","0","ENSDART00000133634"
"12149","0","0","0","0","0","ENSDART00000133642"
"12150","0","0","0","0","0","ENSDART00000133646"
"12151","0","0","0","0","0","ENSDART00000133650"
"12152","0","0","0","0","0","ENSDART00000133658"
"12153","0","0","0","0","0","ENSDART00000133659"
"12154","0","0","0","0","0","ENSDART00000133664"
"12155","0","0","0","0","0","ENSDART00000133665"
"12156","0","0","0","0","0","ENSDART00000133675"
"12157","0","0","0","0","0","ENSDART00000133677"
"12158","0","0","0","0","0","ENSDART00000133682"
"12159","0","0","0","0","0","ENSDART00000133687"
"12160","0","0","0","0","0","ENSDART00000133703"
"12161","0","0","0","0","0","ENSDART00000133706"
"12162","0","0","0","0","0","ENSDART00000133708"
"12163","0","0","0","0","0","ENSDART00000133710"
"12164","0","0","0","0","0","ENSDART00000133720"
"12165","0","0","0","0","0","ENSDART00000133721"
"12166","0","0","0","0","0","ENSDART00000133722"
"12167","0","0","0","0","0","ENSDART00000133742"
"12168","0","0","0","0","0","ENSDART00000133743"
"12169","0","0","0","0","0","ENSDART00000133755"
"12170","0","0","0","0","0","ENSDART00000133756"
"12171","0","0","0","0","0","ENSDART00000133760"
"12172","0","0","0","0","0","ENSDART00000133782"
"12173","0","0","0","0","0","ENSDART00000133786"
"12174","0","0","0","0","0","ENSDART00000133787"
"12175","0","0","0","0","0","ENSDART00000133789"
"12176","0","0","0","0","0","ENSDART00000133793"
"12177","0","0","0","0","0","ENSDART00000133797"
"12178","0","0","0","0","0","ENSDART00000133799"
"12179","0","0","0","0","0","ENSDART00000133822"
"12180","0","0","0","0","0","ENSDART00000133834"
"12181","0","0","0","0","0","ENSDART00000133842"
"12182","0","0","0","0","0","ENSDART00000133845"
"12183","0","0","0","0","0","ENSDART00000133850"
"12184","0","0","0","0","0","ENSDART00000133863"
"12185","0","0","0","0","0","ENSDART00000133867"
"12186","0","0","0","0","0","ENSDART00000133873"
"12187","0","0","0","0","0","ENSDART00000133875"
"12188","0","0","0","0","0","ENSDART00000133882"
"12189","0","0","0","0","0","ENSDART00000133884"
"12190","0","0","0","0","0","ENSDART00000133893"
"12191","0","0","0","0","0","ENSDART00000133895"
"12192","0","0","0","0","0","ENSDART00000133901"
"12193","0","0","0","0","0","ENSDART00000133902"
"12194","0","0","0","0","0","ENSDART00000133905"
"12195","0","0","0","0","0","ENSDART00000133927"
"12196","0","0","0","0","0","ENSDART00000133929"
"12197","0","0","0","0","0","ENSDART00000133934"
"12198","0","0","0","0","0","ENSDART00000133937"
"12199","0","0","0","0","0","ENSDART00000133939"
"12200","0","0","0","0","0","ENSDART00000133943"
"12201","0","0","0","0","0","ENSDART00000133946"
"12202","0","0","0","0","0","ENSDART00000133959"
"12203","0","0","0","0","0","ENSDART00000133968"
"12204","0","0","0","0","0","ENSDART00000133976"
"12205","0","0","0","0","0","ENSDART00000133982"
"12206","0","0","0","0","0","ENSDART00000133983"
"12207","0","0","0","0","0","ENSDART00000133990"
"12208","0","0","0","0","0","ENSDART00000133992"
"12209","0","0","0","0","0","ENSDART00000133993"
"12210","0","0","0","0","0","ENSDART00000133997"
"12211","0","0","0","0","0","ENSDART00000133998"
"12212","0","0","0","0","0","ENSDART00000134010"
"12213","0","0","0","0","0","ENSDART00000134014"
"12214","0","0","0","0","0","ENSDART00000134021"
"12215","0","0","0","0","0","ENSDART00000134026"
"12216","0","0","0","0","0","ENSDART00000134037"
"12217","0","0","0","0","0","ENSDART00000134044"
"12218","0","0","0","0","0","ENSDART00000134047"
"12219","0","0","0","0","0","ENSDART00000134052"
"12220","0","0","0","0","0","ENSDART00000134053"
"12221","0","0","0","0","0","ENSDART00000134054"
"12222","0","0","0","0","0","ENSDART00000134059"
"12223","0","0","0","0","0","ENSDART00000134067"
"12224","0","0","0","0","0","ENSDART00000134083"
"12225","0","0","0","0","0","ENSDART00000134086"
"12226","0","0","0","0","0","ENSDART00000134087"
"12227","0","0","0","0","0","ENSDART00000134098"
"12228","0","0","0","0","0","ENSDART00000134102"
"12229","0","0","0","0","0","ENSDART00000134107"
"12230","0","0","0","0","0","ENSDART00000134115"
"12231","0","0","0","0","0","ENSDART00000134120"
"12232","0","0","0","0","0","ENSDART00000134122"
"12233","0","0","0","0","0","ENSDART00000134123"
"12234","0","0","0","0","0","ENSDART00000134125"
"12235","0","0","0","0","0","ENSDART00000134135"
"12236","0","0","0","0","0","ENSDART00000134140"
"12237","0","0","0","0","0","ENSDART00000134141"
"12238","0","0","0","0","0","ENSDART00000134144"
"12239","0","0","0","0","0","ENSDART00000134146"
"12240","0","0","0","0","0","ENSDART00000134153"
"12241","0","0","0","0","0","ENSDART00000134169"
"12242","0","0","0","0","0","ENSDART00000134176"
"12243","0","0","0","0","0","ENSDART00000134178"
"12244","0","0","0","0","0","ENSDART00000134190"
"12245","0","0","0","0","0","ENSDART00000134200"
"12246","0","0","0","0","0","ENSDART00000134206"
"12247","0","0","0","0","0","ENSDART00000134208"
"12248","0","0","0","0","0","ENSDART00000134222"
"12249","0","0","0","0","0","ENSDART00000134229"
"12250","0","0","0","0","0","ENSDART00000134232"
"12251","0","0","0","0","0","ENSDART00000134238"
"12252","0","0","0","0","0","ENSDART00000134247"
"12253","0","0","0","0","0","ENSDART00000134251"
"12254","0","0","0","0","0","ENSDART00000134255"
"12255","0","0","0","0","0","ENSDART00000134264"
"12256","0","0","0","0","0","ENSDART00000134266"
"12257","0","0","0","0","0","ENSDART00000134269"
"12258","0","0","0","0","0","ENSDART00000134271"
"12259","0","0","0","0","0","ENSDART00000134276"
"12260","0","0","0","0","0","ENSDART00000134283"
"12261","0","0","0","0","0","ENSDART00000134285"
"12262","0","0","0","0","0","ENSDART00000134286"
"12263","0","0","0","0","0","ENSDART00000134293"
"12264","0","0","0","0","0","ENSDART00000134304"
"12265","0","0","0","0","0","ENSDART00000134309"
"12266","0","0","0","0","0","ENSDART00000134313"
"12267","0","0","0","0","0","ENSDART00000134314"
"12268","0","0","0","0","0","ENSDART00000134322"
"12269","0","0","0","0","0","ENSDART00000134326"
"12270","0","0","0","0","0","ENSDART00000134329"
"12271","0","0","0","0","0","ENSDART00000134332"
"12272","0","0","0","0","0","ENSDART00000134335"
"12273","0","0","0","0","0","ENSDART00000134347"
"12274","0","0","0","0","0","ENSDART00000134364"
"12275","0","0","0","0","0","ENSDART00000134370"
"12276","0","0","0","0","0","ENSDART00000134371"
"12277","0","0","0","0","0","ENSDART00000134381"
"12278","0","0","0","0","0","ENSDART00000134383"
"12279","0","0","0","0","0","ENSDART00000134386"
"12280","0","0","0","0","0","ENSDART00000134399"
"12281","0","0","0","0","0","ENSDART00000134405"
"12282","0","0","0","0","0","ENSDART00000134409"
"12283","0","0","0","0","0","ENSDART00000134416"
"12284","0","0","0","0","0","ENSDART00000134432"
"12285","0","0","0","0","0","ENSDART00000134436"
"12286","0","0","0","0","0","ENSDART00000134439"
"12287","0","0","0","0","0","ENSDART00000134444"
"12288","0","0","0","0","0","ENSDART00000134447"
"12289","0","0","0","0","0","ENSDART00000134448"
"12290","0","0","0","0","0","ENSDART00000134452"
"12291","0","0","0","0","0","ENSDART00000134456"
"12292","0","0","0","0","0","ENSDART00000134457"
"12293","0","0","0","0","0","ENSDART00000134464"
"12294","0","0","0","0","0","ENSDART00000134466"
"12295","0","0","0","0","0","ENSDART00000134469"
"12296","0","0","0","0","0","ENSDART00000134479"
"12297","0","0","0","0","0","ENSDART00000134482"
"12298","0","0","0","0","0","ENSDART00000134488"
"12299","0","0","0","0","0","ENSDART00000134491"
"12300","0","0","0","0","0","ENSDART00000134492"
"12301","0","0","0","0","0","ENSDART00000134496"
"12302","0","0","0","0","0","ENSDART00000134510"
"12303","0","0","0","0","0","ENSDART00000134512"
"12304","0","0","0","0","0","ENSDART00000134514"
"12305","0","0","0","0","0","ENSDART00000134516"
"12306","0","0","0","0","0","ENSDART00000134542"
"12307","0","0","0","0","0","ENSDART00000134543"
"12308","0","0","0","0","0","ENSDART00000134546"
"12309","0","0","0","0","0","ENSDART00000134550"
"12310","0","0","0","0","0","ENSDART00000134556"
"12311","0","0","0","0","0","ENSDART00000134564"
"12312","0","0","0","0","0","ENSDART00000134571"
"12313","0","0","0","0","0","ENSDART00000134576"
"12314","0","0","0","0","0","ENSDART00000134587"
"12315","0","0","0","0","0","ENSDART00000134589"
"12316","0","0","0","0","0","ENSDART00000134590"
"12317","0","0","0","0","0","ENSDART00000134592"
"12318","0","0","0","0","0","ENSDART00000134593"
"12319","0","0","0","0","0","ENSDART00000134597"
"12320","0","0","0","0","0","ENSDART00000134598"
"12321","0","0","0","0","0","ENSDART00000134601"
"12322","0","0","0","0","0","ENSDART00000134604"
"12323","0","0","0","0","0","ENSDART00000134613"
"12324","0","0","0","0","0","ENSDART00000134615"
"12325","0","0","0","0","0","ENSDART00000134617"
"12326","0","0","0","0","0","ENSDART00000134624"
"12327","0","0","0","0","0","ENSDART00000134625"
"12328","0","0","0","0","0","ENSDART00000134626"
"12329","0","0","0","0","0","ENSDART00000134627"
"12330","0","0","0","0","0","ENSDART00000134630"
"12331","0","0","0","0","0","ENSDART00000134633"
"12332","0","0","0","0","0","ENSDART00000134635"
"12333","0","0","0","0","0","ENSDART00000134658"
"12334","0","0","0","0","0","ENSDART00000134665"
"12335","0","0","0","0","0","ENSDART00000134682"
"12336","0","0","0","0","0","ENSDART00000134684"
