ProbeID	REGENS:248	REGENS:249	REGENS:250	REGENS:251	REGENS:252	REGENS:253
ENSDART00000153621	0	0	0	0	0	0
ENSDART00000153622	7.152528372	5.599338054	7.06817227	6.457983004	6.761650124	6.381014105
ENSDART00000153623	0.078375512	0.04314638	0.146353401	0.324245198	0.169471352	0.309251303
ENSDART00000153624	0	0	0.038003601	0	0	0
ENSDART00000153625	0	0	0	0	0	0
ENSDART00000153626	4.601725255	5.054879642	4.843300928	4.902944683	4.827363051	5.131482957
ENSDART00000153627	0.257493138	0	0	0.130276517	0	0.145678621
ENSDART00000153628	0	0	0.038003601	0	0	0
ENSDART00000153629	1.857558833	1.496467205	1.287693228	1.328868271	1.626591271	1.568344229
ENSDART00000153630	0	0	0	0.130276517	0	0
ENSDART00000153631	0.188491123	0.348489004	0.247131238	0.462590383	0.247282812	0.277986875
ENSDART00000153632	0.116022338	0.165344672	0.038003601	0.171212741	0.044270411	0.03782178
ENSDART00000153633	0	0	0	0	0	0
ENSDART00000153634	0.116022338	0.348489004	0.146353401	0.171212741	0.28466933	0.179910513
ENSDART00000153635	0.7872406	0.764044867	0.53979491	0.6480243	0.247282812	0.427944449
ENSDART00000153636	0.078375512	0.04314638	0.146353401	0.088144729	0.044270411	0.074677299
ENSDART00000153637	0	0	0.214314643	0.044745435	0.087222692	0.145678621
ENSDART00000153638	0.078375512	0.415697461	0.180734167	0.324245198	0.169471352	0.179910513
ENSDART00000153639	0.323344981	0.415697461	0.146353401	0.429227828	0.458317862	0.66391832
ENSDART00000153640	0.078375512	0	0.214314643	0.287481842	0.208901612	0.213348951
ENSDART00000153641	0.116022338	0.125750903	0.038003601	0.088144729	0.321111424	0.145678621
ENSDART00000153642	1.985103413	2.097178291	2.034315935	1.802644528	1.879664816	1.568344229
ENSDART00000153643	2.949970758	2.846620136	3.414479675	3.34579883	3.953277616	3.69819495
ENSDART00000153644	0.078375512	0	0.038003601	0	0	0.110614702
ENSDART00000153645	0.416808389	0.863684191	0.53979491	0.759603603	0.779651601	0.687905127
ENSDART00000153646	1.985103413	3.765404687	3.105552511	2.52523557	2.962220209	2.953625035
ENSDART00000153647	0	0.04314638	0	0.044745435	0	0
ENSDART00000153648	0	0	0	0	0.044270411	0
ENSDART00000153649	0	0	0	0.088144729	0	0
ENSDART00000153650	0.078375512	0.20388078	0.038003601	0.130276517	0.044270411	0.110614702
ENSDART00000153651	0	0.04314638	0	0	0	0
ENSDART00000153652	0	0	0	0	0	0
ENSDART00000153653	0.116022338	0	0.038003601	0	0	0
ENSDART00000153654	4.76318056	4.686061805	4.897278415	4.921058898	4.926783569	4.767865089
ENSDART00000153655	0	0	0	0.287481842	0	0.110614702
ENSDART00000153656	1.478460333	1.572065983	1.708773994	1.694471019	1.842540756	1.283558577
ENSDART00000153657	4.877194116	4.747679284	5.191952962	5.26391218	5.033583608	4.964785797
ENSDART00000153658	0	0	0	0.088144729	0	0.03782178
ENSDART00000153659	0.920869476	0.479913859	0.737516054	0.959795829	0.726302072	0.456152326
ENSDART00000153660	0	0	0	0	0	0
ENSDART00000153661	0.983311933	0.863684191	1.743689674	1.156102091	1.536478752	1.404297619
ENSDART00000153662	0	0	0	0.249757115	0	0
ENSDART00000153663	0	0	0	0	0	0
ENSDART00000153664	0	0	0.180734167	0	0	0
ENSDART00000153665	0	0.04314638	0	0	0	0
ENSDART00000153666	1.293688859	1.297019748	1.334253712	1.802644528	1.939491176	1.488651355
ENSDART00000153667	0.587323204	0	0	0.044745435	0	0
ENSDART00000153668	0	0	0	0	0	0
ENSDART00000153669	1.868628951	1.802977462	1.479422656	1.974385146	1.626591271	1.360196082
ENSDART00000153670	0.223404624	0	0	0	0	0
ENSDART00000153671	0.323344981	0.277995981	0.566043511	0.395075458	0.356655634	0.639525947
ENSDART00000153672	0	0	0	0	0	0
ENSDART00000153673	0	0	0	0	0	0
ENSDART00000153674	0	0	0	0	0	0
ENSDART00000153675	0.15271171	0	0.146353401	0	0	0
ENSDART00000153676	0.039719917	0.085039773	0.247131238	0.130276517	0.169471352	0
ENSDART00000153677	0	0	0	0	0	0
ENSDART00000153678	0.257493138	0.165344672	0.247131238	0.171212741	0	0
ENSDART00000153679	0.613881187	0.863684191	0.931707015	0.959795829	1.106333789	0.887530849
ENSDART00000153680	0	0	0	0.130276517	0.169471352	0
ENSDART00000153681	0	0	0	0	0	0
ENSDART00000153682	0.386321769	0.448162926	0.279217936	0.249757115	0.779651601	0.614714056
ENSDART00000153683	0.223404624	0.313673004	0.146353401	0.360094968	0	0.213348951
ENSDART00000153684	0	0	0	0	0	0
ENSDART00000153685	0	0.125750903	0.111133265	0.088144729	0.044270411	0
ENSDART00000153686	0	0	0.111133265	0	0	0.246029884
ENSDART00000153687	0.941985348	0	0.34132666	0.395075458	0	0.614714056
ENSDART00000153688	0	0	0	0	0	0
ENSDART00000153689	0	0	0	0	0	0.03782178
ENSDART00000153690	0	0	0	0	0	0
ENSDART00000153691	1.155896186	1.02303438	0.566043511	0.812315595	0.856149882	0.399174028
ENSDART00000153692	0.15271171	0.085039773	0.180734167	0	0.208901612	0.074677299
ENSDART00000153693	0	0	0	0.676738529	0.169471352	0
ENSDART00000153694	0	0.04314638	0	0	0	0.03782178
ENSDART00000153695	1.589680051	2.644322173	1.743689674	1.273546874	1.683683836	1.73877634
ENSDART00000153696	0	0.241414266	0.247131238	0.249757115	0.247282812	0.110614702
ENSDART00000153697	0	0	0	0	0	0.145678621
ENSDART00000153698	0.039719917	0.541393287	0.180734167	0.044745435	0.356655634	0.110614702
ENSDART00000153699	0.257493138	0.448162926	0.34132666	0.360094968	0.321111424	0.179910513
ENSDART00000153700	6.845862684	6.604775501	6.869095745	7.033480946	7.096275668	6.999360291
ENSDART00000153701	0	0.04314638	0	0	0	0.03782178
ENSDART00000153702	2.428286356	2.858746767	2.735246377	2.904818876	2.99077909	2.511367352
ENSDART00000153703	0	0	0	0	0	0
ENSDART00000153704	1.404325869	1.852330609	2.345933538	1.802644528	2.062978494	1.761559793
ENSDART00000153705	0.587323204	0	0.400871567	0.527086507	0.670903721	0
ENSDART00000153706	0.983311933	0	1.048015946	1.273546874	0	0.589467965
ENSDART00000153707	0	0	0	0	0	0
ENSDART00000153708	0.355176982	0	0	0.171212741	0.087222692	0
ENSDART00000153709	5.277832034	5.462009756	5.360769721	5.394977241	5.487856081	5.455236325
ENSDART00000153710	0	0	0	0	0	0
ENSDART00000153711	0	0	0.075031748	0.044745435	0	0
ENSDART00000153712	0	0	0	0	0	0
ENSDART00000153713	0	0	0	0	0	0
ENSDART00000153714	0	0.085039773	0	0	0.087222692	0.179910513
ENSDART00000153715	0	0	0	0	0	0
ENSDART00000153716	0	0	0	0.044745435	0	0
ENSDART00000153717	0	0	0	0	0	0
ENSDART00000153718	0.039719917	0.085039773	0	0.130276517	0.044270411	0.074677299
ENSDART00000153719	0	0.04314638	0	0.324245198	0	0.110614702
ENSDART00000153720	0.116022338	0	0	0	0	0
ENSDART00000153721	0	0	0	0	0	0
ENSDART00000153722	0.188491123	0	0.214314643	0	0	0
ENSDART00000153723	0.039719917	0	0	0	0	0
ENSDART00000153724	0	0	0	0	0	0
ENSDART00000153725	3.394892588	3.405077911	3.474605937	3.538027645	3.371345974	3.247938377
ENSDART00000153726	4.853708725	4.455975454	5.246733752	4.74751884	4.950240377	4.554504549
ENSDART00000153727	1.729827978	2.147472632	1.533632954	0	1.063955121	0
ENSDART00000153728	0	0	0	0	0	0
ENSDART00000153729	3.312165556	3.238734998	3.538967562	3.474029768	3.463887577	3.352937166
ENSDART00000153730	0.188491123	0.04314638	0.111133265	0	0	0.03782178
ENSDART00000153731	3.924141558	3.716266253	4.222663592	3.714569107	3.822749022	4.144159821
ENSDART00000153732	0	0	0	0	0	0
ENSDART00000153733	0	0	0	0.088144729	0.044270411	0
ENSDART00000153734	0.855601648	1.557259826	1.06652077	0.912291393	0.726302072	0.908098012
ENSDART00000153735	0	0.125750903	0	0	0	0
ENSDART00000153736	0	0.165344672	0	0	0.169471352	0
ENSDART00000153737	1.667806501	0	0.279217936	1.776352001	1.301350052	1.219175447
ENSDART00000153738	0	0	0	0	0	0
ENSDART00000153739	0.763714296	0.764044867	1.010278646	1.050354881	0.805604347	0.780052647
ENSDART00000153740	0	0	0	0	0	0
ENSDART00000153741	0	0	0	0	0	0
ENSDART00000153742	0	0	0	0	0	0
ENSDART00000153743	0	0	0	0	0	0
ENSDART00000153744	0	0.04314638	0	0	0.044270411	0
ENSDART00000153745	1.003539608	1.400187348	0.666507908	1.176352233	0.928795314	1.235542592
ENSDART00000153746	0	0	0	0	0	0
ENSDART00000153747	0.257493138	0.241414266	0.180734167	0.130276517	0.169471352	0.074677299
ENSDART00000153748	0	0	0.038003601	0.088144729	0	0
ENSDART00000153749	0.323344981	0.313673004	0.458055958	0.287481842	0.458317862	0.339852551
ENSDART00000153750	0.475914439	0.764044867	0.642040041	0.618726941	0.458317862	0.563772206
ENSDART00000153751	0	0	0.458055958	0.759603603	0.670903721	0
ENSDART00000153752	0	0	0	0	0	0
ENSDART00000153753	0	0	0	0	0	0
ENSDART00000153754	0.039719917	0	0.214314643	0.130276517	0.044270411	0.03782178
ENSDART00000153755	0.116022338	0.20388078	0.146353401	0.088144729	0.208901612	0.03782178
ENSDART00000153756	0	0	0	0	0	0
ENSDART00000153757	2.184315091	1.671660859	1.896308679	1.951067388	1.456831514	1.680192034
ENSDART00000153758	0	0	0	0	0	0
ENSDART00000153759	2.261933288	0.83941205	2.576457346	1.878763815	1.817249813	1.555364049
ENSDART00000153760	2.55704084	2.572509942	2.517150481	2.460654765	2.215959469	2.137512906
ENSDART00000153761	1.310023156	0.956884283	1.364479638	1.310662496	1.697610809	0.845495435
ENSDART00000153762	0	0	0	0	0	0
ENSDART00000153763	1.912079054	2.001978982	2.005834068	2.106891371	2.166746459	1.961748097
ENSDART00000153764	0	0	0	0	0	0
ENSDART00000153765	0	0	0	0	0	0
ENSDART00000153766	0	0	0	0	0	0
ENSDART00000153767	0.039719917	0.085039773	0.075031748	0	0	0.074677299
ENSDART00000153768	0	0	0	0	0	0
ENSDART00000153769	0	0	0	0	0	0
ENSDART00000153770	0.223404624	0	0	0.044745435	0.087222692	0
ENSDART00000153771	0	0	0	0	0	0
ENSDART00000153772	0	0	0	0	0	0
ENSDART00000153773	1.995240151	2.929440915	2.062246378	1.828466449	1.765297684	1.656075563
ENSDART00000153774	1.155896186	1.671660859	1.206589028	1.364604753	1.264398865	1.283558577
ENSDART00000153775	0	0	0	0	0.087222692	0.213348951
ENSDART00000153776	2.675240105	2.542753351	2.893905414	2.797784575	2.790917855	2.278459097
ENSDART00000153777	0	0.277995981	0	0	0	0
ENSDART00000153778	1.209122492	0.571177656	0.86983616	1.364604753	1.319476694	0.427944449
ENSDART00000153779	0	0	0	0	0	0.03782178
ENSDART00000153780	0	0	0	0	0	0
ENSDART00000153781	2.649797781	2.449613737	2.959732228	2.934845472	2.89732684	2.694194009
ENSDART00000153782	0	0	0	0	0.208901612	0
ENSDART00000153783	0	0	0	0.088144729	0	0
ENSDART00000153784	0.639959098	0.510981036	0.214314643	0.55828459	0.28466933	0.399174028
ENSDART00000153785	0.355176982	0.241414266	0.371406294	0.287481842	0.425220093	0.537610468
ENSDART00000153786	0	0	0	0	0	0.03782178
ENSDART00000153787	0	0	0	0	0	0
ENSDART00000153788	0.855601648	0.738021389	0.642040041	0.936239128	0.753223425	0.887530849
ENSDART00000153789	0	0	0	0	0	0
ENSDART00000153790	0.290794753	0.165344672	0.666507908	0.49519883	0.490673312	0.483819237
ENSDART00000153791	3.749507993	3.819143769	4.562847327	4.584712548	4.44524806	4.508103476
ENSDART00000153792	0	0.04314638	0	0.130276517	0.044270411	0.03782178
ENSDART00000153793	0.223404624	0.04314638	0.075031748	0.130276517	0	0
ENSDART00000153794	1.954258725	2.375587715	2.116535607	1.903269846	1.891830207	1.990963947
ENSDART00000153795	0.039719917	0	0	0	0	0
ENSDART00000153796	0	0	0	0	0	0
ENSDART00000153797	0	0	0	0	0	0
ENSDART00000153798	0.15271171	0	0	0	0	0
ENSDART00000153799	0	0	0	0.044745435	0	0
ENSDART00000153800	0.078375512	0	0	0	0.087222692	0
ENSDART00000153801	2.543289258	2.270579754	2.33833896	2.257052405	2.363027956	2.029020253
ENSDART00000153802	0.078375512	0.571177656	0.566043511	0.324245198	0.247282812	0.179910513
ENSDART00000153803	0.257493138	0.348489004	0.53979491	0.429227828	0.247282812	0.246029884
ENSDART00000153804	0.983311933	0	0.429747073	0.287481842	0.458317862	0.213348951
ENSDART00000153805	0	0	0	0	0	0
ENSDART00000153806	0	0	0	0	0	0
ENSDART00000153807	2.015302426	1.542300139	1.598651153	1.974385146	1.829950704	1.314703786
ENSDART00000153808	0	0	0.038003601	0.130276517	0.044270411	0.03782178
ENSDART00000153809	0.446664084	1.001319623	0.371406294	0.618726941	1.020293822	0.179910513
ENSDART00000153810	0	0	0.038003601	0	0	0
ENSDART00000153811	0	0	0	0	0	0
ENSDART00000153812	0	0	0	0	0	0
ENSDART00000153813	0.039719917	0.125750903	0.075031748	0.044745435	0.044270411	0
ENSDART00000153814	2.005306161	0.911036713	1.777780265	2.23791124	1.725067799	2.010117581
ENSDART00000153815	0	0	0	0	0	0
ENSDART00000153816	0	0	0	0	0	0
ENSDART00000153817	0	0	0	0	0	0
ENSDART00000153818	3.02610027	3.587380888	2.53719155	2.898737829	3.078544374	2.392327251
ENSDART00000153819	0	0	0	0	0	0
ENSDART00000153820	0	0	0	0	0	0
ENSDART00000153821	0	0.04314638	0	0.088144729	0.044270411	0.03782178
ENSDART00000153822	1.789292689	1.349525545	1.437384851	1.562216304	1.582238465	1.461077845
ENSDART00000153823	0	0	0	0	0	0
ENSDART00000153824	0	0	0	0	0	0
ENSDART00000153825	2.457907876	2.358608615	2.556958031	2.616989988	2.512327528	2.20555842
ENSDART00000153826	0	0	0	0	0	0
ENSDART00000153827	3.958223132	3.803544881	3.910737352	4.270691169	4.353663702	4.321375966
ENSDART00000153828	0.983311933	0.382484563	0.400871567	0.429227828	0.490673312	0.399174028
ENSDART00000153829	0.078375512	0.04314638	0.146353401	0.324245198	0.044270411	0.03782178
ENSDART00000153830	0.855601648	0.415697461	0.247131238	0.324245198	0.356655634	0.179910513
ENSDART00000153831	0.15271171	0.125750903	0.038003601	0.171212741	0.169471352	0.03782178
ENSDART00000153832	0	0	0	0	0	0
ENSDART00000153833	0	0.165344672	0	0	0.169471352	0
ENSDART00000153834	3.171749571	3.029382916	3.446623095	3.606786822	3.550849231	3.239848025
ENSDART00000153835	0	0	0	0	0	0
ENSDART00000153836	0.078375512	0.20388078	0.146353401	0.130276517	0.169471352	0.145678621
ENSDART00000153837	0.039719917	0.04314638	0.214314643	0.130276517	0.128933072	0.03782178
ENSDART00000153838	2.668921464	1.542300139	2.426937159	2.168843559	2.291366924	1.951876507
ENSDART00000153839	1.922740146	3.007764222	1.864936382	2.375638203	2.764697137	2.735058559
ENSDART00000153840	1.209122492	2.332759306	1.947125844	1.515292646	1.641077621	1.568344229
ENSDART00000153841	1.043163517	0.911036713	1.223178728	0.786200329	1.063955121	0.757561649
ENSDART00000153842	4.395229466	4.694543883	4.766152544	4.84086668	4.923824469	4.902085314
ENSDART00000153843	0.899439947	0.415697461	0.86983616	0.837966522	1.020293822	0.757561649
ENSDART00000153844	0	0	0	0	0.044270411	0
ENSDART00000153845	0	0	0	0	0	0
ENSDART00000153846	1.823829504	1.465082466	2.107628089	2.257052405	1.669621109	1.606598435
ENSDART00000153847	2.359326863	2.279628314	2.353488347	3.625319049	3.857280616	3.993515922
ENSDART00000153848	0.116022338	0.277995981	0.279217936	0.462590383	0.356655634	0.456152326
ENSDART00000153849	0	0	0	0	0	0
ENSDART00000153850	0.039719917	0	0	0	0	0
ENSDART00000153851	1.419460655	0.911036713	1.223178728	1.176352233	1.319476694	1.432967052
ENSDART00000153852	0	0	0	0	0	0
ENSDART00000153853	0.257493138	0	0.111133265	0.088144729	0.128933072	0.074677299
ENSDART00000153854	4.951960224	5.411452516	4.992287373	5.189895716	5.010059173	4.991533606
ENSDART00000153855	0	0	0	0	0	0
ENSDART00000153856	1.342147192	1.166521459	1.493167392	0.982974062	1.536478752	1.314703786
ENSDART00000153857	0	0	0	0	0	0
ENSDART00000153858	1.100630692	1.086283891	1.155643666	1.651719205	0.928795314	1.202620486
ENSDART00000153859	7.792036865	7.037041765	7.529001691	7.65557257	7.428477613	7.560703152
ENSDART00000153860	0.386321769	0	0	0.211019384	0.208901612	0.179910513
ENSDART00000153861	0.15271171	0	0	0	0	0
ENSDART00000153862	0.290794753	0.684522389	0.34132666	0.759603603	0.642385849	0.277986875
ENSDART00000153863	0	0	0	0	0	0
ENSDART00000153864	0	0	0	0	0	0
ENSDART00000153865	0	0	0	0	0	0
ENSDART00000153866	0	0	0	0	0	0
ENSDART00000153867	0.188491123	0.085039773	0.075031748	0.088144729	0.044270411	0
ENSDART00000153868	0.188491123	0.165344672	0.180734167	0.429227828	0.522319012	0.145678621
ENSDART00000153869	0	0	0	0	0	0.03782178
ENSDART00000153870	0	0	0	0	0	0
ENSDART00000153871	0.078375512	0	0	0	0	0
ENSDART00000153872	0	0	0	0	0	0
ENSDART00000153873	0.188491123	0	0	0	0.425220093	0.339852551
ENSDART00000153874	1.449262075	1.314734855	1.611310423	1.622497547	1.505145509	1.330027828
ENSDART00000153875	0	0.125750903	0	0	0	0
ENSDART00000153876	0	0.04314638	0.111133265	0.044745435	0.044270411	0
ENSDART00000153877	0	0.125750903	0	0.044745435	0	0.03782178
ENSDART00000153878	0.078375512	0	0.214314643	0	0	0.110614702
ENSDART00000153879	0	0	0	0	0	0
ENSDART00000153880	0.983311933	0.738021389	0.566043511	1.13556366	0.553285434	0.66391832
ENSDART00000153881	0	0	0	0	0	0
ENSDART00000153882	0.039719917	0	0.075031748	0	0.044270411	0
ENSDART00000153883	0	0	0.038003601	0	0.044270411	0
ENSDART00000153884	1.209122492	1.185902467	1.533632954	1.292224039	1.226476329	1.044400374
ENSDART00000153885	1.974894949	1.557259826	2.276098664	2.375638203	2.166746459	2.102247508
ENSDART00000153886	0	0.313673004	0.310606498	0.130276517	0.128933072	0.277986875
ENSDART00000153887	1.46393507	1.223900463	1.18980634	1.57752439	1.372528909	1.006752931
ENSDART00000153888	0.039719917	0	0	0	0	0
ENSDART00000153889	0	0	0.075031748	0.044745435	0.044270411	0
ENSDART00000153890	0	0.085039773	0	0	0.044270411	0
ENSDART00000153891	0	0	0	0	0.044270411	0
ENSDART00000153892	1.062574701	0	1.636300513	1.802644528	1.951164399	1.044400374
ENSDART00000153893	0.116022338	0	0	0.044745435	0	0.074677299
ENSDART00000153894	0.446664084	0.415697461	0.279217936	0.982974062	0	0.483819237
ENSDART00000153895	0.039719917	0	0	0	0	0
ENSDART00000153896	0	0	0	0	0	0
ENSDART00000153897	0	0	0	0	0	0
ENSDART00000153898	0.078375512	0.04314638	0.038003601	0.044745435	0.044270411	0
ENSDART00000153899	0	0	0	0	0.044270411	0
ENSDART00000153900	0	0	0	0	0	0
ENSDART00000153901	0	0	0.038003601	0.044745435	0	0
ENSDART00000153902	0	0	0	0	0	0
ENSDART00000153903	0.15271171	0.348489004	0.429747073	0.324245198	0.522319012	0.213348951
ENSDART00000153904	0.7872406	1.02303438	0.485820034	0.676738529	0.779651601	0.51096554
ENSDART00000153905	0	0	0	0	0	0
ENSDART00000153906	1.521178755	1.383496974	1.408663339	1.562216304	1.423699234	1.26773015
ENSDART00000153907	0	0.085039773	0.146353401	0.044745435	0	0.074677299
ENSDART00000153908	0	0	0	0	0	0
ENSDART00000153909	2.869599079	3.186772662	3.274251991	3.381123446	3.665118833	3.454310327
ENSDART00000153910	0	0	0	0	0	0
ENSDART00000153911	0.039719917	0.085039773	0	0	0.044270411	0.03782178
ENSDART00000153912	0	0	0	0	0	0
ENSDART00000153913	5.770706387	5.802902389	5.81931566	5.743499502	5.909617353	6.029782301
ENSDART00000153914	0	0	0	0	0.044270411	0
ENSDART00000153915	1.954258725	1.712325866	1.976778565	1.962773376	1.951164399	1.680192034
ENSDART00000153916	2.327587307	3.172270163	2.168855783	2.646322285	2.962220209	3.007037898
ENSDART00000153917	0	0.04314638	0	0	0	0
ENSDART00000153918	0	0	0	0	0	0
ENSDART00000153919	0.290794753	0.382484563	0.591823062	0.887939422	0.490673312	0.563772206
ENSDART00000153920	0	0	0	0	0	0
ENSDART00000153921	0	0	0	0	0	0
ENSDART00000153922	0	0	0	0.044745435	0	0
ENSDART00000153923	0	0	0	0	0	0
ENSDART00000153924	0	0.04314638	0	0	0.087222692	0
ENSDART00000153925	0.446664084	0.20388078	0.400871567	0.171212741	0.321111424	0.179910513
ENSDART00000153926	0	0.04314638	0	0	0.208901612	0
ENSDART00000153927	0	0	0	0	0	0
ENSDART00000153928	1.373571484	1.87638817	1.465545712	1.346847161	1.319476694	1.34519081
ENSDART00000153929	0	0	0	0	0	0
ENSDART00000153930	3.158279938	2.520026082	2.780785416	2.823692849	2.625930105	2.608819394
ENSDART00000153931	0	0.04314638	0.038003601	0	0	0
ENSDART00000153932	0	0	0	0	0	0
ENSDART00000153933	0	0.04314638	0	0	0	0
ENSDART00000153934	4.216142612	2.205599111	4.792792911	4.289405102	4.117680703	4.075356858
ENSDART00000153935	1.023487593	1.185902467	0	1.216019249	1.226476329	1.025699451
ENSDART00000153936	0	0	0	0	0	0.110614702
ENSDART00000153937	0	0	0	0	0	0
ENSDART00000153938	3.098413069	3.018614063	3.036831961	3.224627755	3.267798932	3.341640953
ENSDART00000153939	1.419460655	1.65784709	1.976778565	1.310662496	1.842540756	1.727248252
ENSDART00000153940	0.223404624	0.571177656	0.591823062	0.732507331	0.321111424	0.277986875
ENSDART00000153941	1.478460333	0.684522389	1.102833227	1.515292646	1.582238465	1.314703786
ENSDART00000153942	0.855601648	1.205026561	1.102833227	1.02824244	0.805604347	1.025699451
ENSDART00000153943	4.117508038	4.375969272	3.759719465	3.785494939	3.863471243	4.019741102
ENSDART00000153944	0.078375512	0	0	0.044745435	0	0.03782178
ENSDART00000153945	0.039719917	0	0	0.249757115	0.28466933	0
ENSDART00000153946	0	0	0	0	0	0
ENSDART00000153947	0.039719917	0.04314638	0.038003601	0.130276517	0	0.03782178
ENSDART00000153948	0.290794753	0.165344672	0.180734167	0.249757115	0.208901612	0.213348951
ENSDART00000153949	0	0	0	0	0	0
ENSDART00000153950	0	0	0	0	0.208901612	0
ENSDART00000153951	7.244100946	7.919501817	7.320286488	7.235774765	7.416422524	7.323883108
ENSDART00000153952	0	0.125750903	0	0	0	0
ENSDART00000153953	0	0	0.075031748	0	0	0
ENSDART00000153954	0	0	0	0	0	0
ENSDART00000153955	0	0	0	0	0	0
ENSDART00000153956	0	0	0.111133265	0.324245198	0.208901612	0.179910513
ENSDART00000153957	0	0	0	0	0	0
ENSDART00000153958	0.116022338	0.241414266	0.111133265	0	0.044270411	0.03782178
ENSDART00000153959	5.615899504	5.327775524	5.710272396	5.634282004	5.675471991	5.731076328
ENSDART00000153960	4.714926602	4.415501073	4.333776754	4.426751237	4.375487067	4.005495588
ENSDART00000153961	0.039719917	0	0	0	0	0.03782178
ENSDART00000153962	0.078375512	0.04314638	0.038003601	0.088144729	0.044270411	0.03782178
ENSDART00000153963	1.616195079	1.629816306	1.287693228	1.776352001	1.372528909	1.50224297
ENSDART00000153964	1.137708573	1.33223507	1.06652077	1.399477376	1.337378409	1.151784332
ENSDART00000153965	0.078375512	0	0	0	0	0
ENSDART00000153966	0	0	0	0	0	0
ENSDART00000153967	0	0	0	0.130276517	0	0
ENSDART00000153968	1.24354613	1.449130295	1.120652366	1.841206138	0.952219699	0.866666234
ENSDART00000153969	0	0	0	0	0	0
ENSDART00000153970	0	0	0	0	0	0
ENSDART00000153971	0.739797975	1.60123009	0.991033255	0.982974062	0.952219699	0.427944449
ENSDART00000153972	0	0	0	0	0	0
ENSDART00000153973	5.585190768	5.58754563	5.410508008	5.636110811	5.44412209	5.750425812
ENSDART00000153974	0	0	0	0	0	0
ENSDART00000153975	0.039719917	0.348489004	0.038003601	0	0.044270411	0.03782178
ENSDART00000153976	0.116022338	0.382484563	0.247131238	0.211019384	0.169471352	0.213348951
ENSDART00000153977	0	0	0	0	0	0
ENSDART00000153978	0.039719917	0.125750903	0.111133265	0	0.087222692	0.03782178
ENSDART00000153979	0.078375512	0	0.075031748	0.287481842	0	0
ENSDART00000153980	1.655075708	1.77765298	1.239579828	1.216019249	1.567145923	1.18587335
ENSDART00000153981	0	0	0	0.044745435	0	0
ENSDART00000153982	0	0	0	0.044745435	0	0
ENSDART00000153983	0.355176982	0.165344672	0	0	0.28466933	0.110614702
ENSDART00000153984	0	0	0	0	0	0
ENSDART00000153985	0.039719917	0.04314638	0	0.088144729	0	0
ENSDART00000153986	0	0	0.247131238	0.044745435	0	0
ENSDART00000153987	0.039719917	0	0	0.044745435	0	0
ENSDART00000153988	0	1.185902467	0.666507908	0	0.356655634	0
ENSDART00000153989	0.039719917	0.125750903	0	0	0.169471352	0
ENSDART00000153990	0.078375512	0	0	0.044745435	0	0.03782178
ENSDART00000153991	0	0	0	0	0	0
ENSDART00000153992	0.323344981	0.20388078	0	0	0	0.110614702
ENSDART00000153993	0	0	0.038003601	0	0	0.110614702
ENSDART00000153994	0	0	0	0	0	0
ENSDART00000153995	0	0	0.34132666	0.211019384	0.247282812	0.03782178
ENSDART00000153996	0	0.085039773	0	0	0	0.03782178
ENSDART00000153997	0	0	0	0	0	0
ENSDART00000153998	0.7872406	0.415697461	0.566043511	0.527086507	0.553285434	0.66391832
ENSDART00000153999	0.116022338	0	0	0	0	0
ENSDART00000154000	2.157485791	2.001978982	2.16026646	2.501355259	2.354262585	2.544588178
ENSDART00000154001	2.005306161	2.90625898	2.16026646	2.12783909	2.136392154	2.317422319
ENSDART00000154002	0	0.313673004	0.279217936	0	0	0
ENSDART00000154003	0	0.20388078	0.111133265	0	0	0.246029884
ENSDART00000154004	0	0	0	0	0	0
ENSDART00000154005	0	0	0.848608516	0	0	0.399174028
ENSDART00000154006	0.715478488	0.541393287	0.86983616	0.936239128	0.425220093	0.687905127
ENSDART00000154007	3.215761204	3.333021352	3.041516583	3.336830857	3.151189703	2.791498904
ENSDART00000154008	4.304392418	3.709586165	3.926018548	3.795348445	3.3494594	3.461285834
ENSDART00000154009	0	0	0	0	0	0
ENSDART00000154010	0	0	0	0	0	0
ENSDART00000154011	0.078375512	0.04314638	0.180734167	0	0.169471352	0.03782178
ENSDART00000154012	0	0	0	0	0	0
ENSDART00000154013	2.923674572	2.739208235	2.368480305	2.653563114	2.551197512	2.729291156
ENSDART00000154014	0.039719917	0.20388078	0.111133265	0.130276517	0.128933072	0.110614702
ENSDART00000154015	0.257493138	0.20388078	0.400871567	0.429227828	0.247282812	0.074677299
ENSDART00000154016	1.043163517	1.106765509	0.566043511	0.462590383	1.187529993	0.639525947
ENSDART00000154017	0	0	0	0	0	0
ENSDART00000154018	1.753908773	1.126960419	2.496827086	2.218512699	2.206250251	2.038379517
ENSDART00000154019	4.28799388	3.765404687	4.187166744	4.225247811	4.313529945	3.896495107
ENSDART00000154020	0	0.125750903	0.038003601	0	0.128933072	0
ENSDART00000154021	1.22643698	1.738812728	1.287693228	1.63718236	1.738602791	1.360196082
ENSDART00000154022	0.039719917	0.085039773	0.038003601	0	0.087222692	0.074677299
ENSDART00000154023	0	0	0	0	0.044270411	0
ENSDART00000154024	2.944749726	2.7127287	2.803026994	3.015740115	2.589047654	2.48422868
ENSDART00000154025	1.043163517	0.789607236	1.06652077	0.759603603	1.106333789	0.928376085
ENSDART00000154026	0	0	0	0.088144729	0	0.03782178
